3769,0
3818,0
4069,0
3744,0
3521,0
3627,5
3676,5
3790,0
3695,5
3686,5
3606,0
3666,5
3655,5
3815,0
3765,0
3700,0
3670,0
3690,0
3640,0
3655,0
3660,0
3670,0
3655,0
3650,0
3685,0
3645,0
3675,0
3690,0
3655,0
3660,0
3655,0
3685,0
3650,0
3650,0
3675,0
3665,0
3655,0
3685,0
3670,0
3660,0
3675,0
3645,0
3670,0
3680,0
3660,0
3650,0
3650,0
3675,0
3640,0
3660,0
3675,0
3665,0
3640,0
3675,0
3665,0
3690,0
3665,0
3665,0
3665,0
3665,0
3670,0
3665,0
3675,0
3685,0
3665,0
3685,0
3645,0
3670,0
3695,0
3665,0
3655,0
3655,0
3650,0
3675,0
3650,0
3655,0
3685,0
3660,0
3670,0
3665,0
3675,0
3670,0
3665,0
3670,0
3655,0
3660,0
3700,0
3650,0
3640,0
3680,0
3650,0
3680,0
3640,0
3660,0
3665,0
3685,0
3670,0
3685,0
3670,0
3685,0
3655,0
3660,0
3675,0
3660,0
3645,0
3670,0
3660,0
3670,0
3650,0
3650,0
3680,0
3675,0
3660,0
3670,0
3655,0
3675,0
3700,0
3685,0
3655,0
3790,0
3680,0
3675,0
3655,0
3695,0
3680,0
3650,0
3685,0
3660,0
3665,0
3645,0
3645,0
3640,0
3665,0
3675,0
3660,0
3635,0
3655,0
3645,0
3665,0
3665,0
3645,0
3670,0
3655,0
3655,0
3655,0
3645,0
3675,0
3655,0
3680,0
3655,0
3695,0
3665,0
3670,0
3660,0
3655,0
3675,0
3650,0
3665,0
3685,0
3660,0
3675,0
3665,0
3670,0
3660,0
3660,0
3640,0
3655,0
3655,0
3650,0
3680,0
3660,0
3640,0
3670,0
3645,0
3665,0
3655,0
3670,0
3650,0
3665,0
3690,0
3660,0
3660,0
3665,0
3655,0
3650,0
3660,0
3665,0
3655,0
3645,0
3670,0
3665,0
3645,0
3680,0
3650,0
3660,0
3695,0
3670,0
3655,0
3650,0
3680,0
3675,0
3650,0
3670,0
3660,0
3670,0
3675,0
3670,0
3670,0
3690,0
3665,0
3700,0
3645,0
3660,0
3665,0
3665,0
3660,0
3655,0
3650,0
3670,0
3655,0
3660,0
3665,0
3670,0
3655,0
3640,0
3675,0
3645,0
3660,0
3665,0
3670,0
3665,0
3665,0
3660,0
3650,0
3685,0
3670,0
3660,0
3655,0
3670,0
3675,0
3670,0
3665,0
3645,0
3635,0
3670,0
3640,0
3650,0
3650,0
3660,0
3655,0
3665,0
3680,0
3665,0
3675,0
3660,0
3665,0
3660,0
3670,0
3660,0
3670,0
3685,0
3655,0
3660,0
3670,0
3650,0
3655,0
3645,0
3665,0
3660,0
3675,0
3675,0
3665,0
3680,0
3665,0
3700,0
3670,0
3665,0
3665,0
3640,0
3680,0
3635,0
3665,0
3670,0
3660,0
3675,0
3650,0
3685,0
3650,0
3665,0
3670,0
3685,0
3695,0
3675,0
3655,0
3685,0
3660,0
3660,0
3660,0
3650,0
3690,0
3675,0
3700,0
3645,0
3650,0
3675,0
3690,0
3645,0
3680,0
3675,0
3655,0
3630,0
3670,0
3665,0
3650,0
3665,0
3665,0
3675,0
3635,0
3680,0
3660,0
3675,0
3650,0
3680,0
3660,0
3685,0
3645,0
3675,0
3660,0
3665,0
3660,0
3670,0
3660,0
3650,0
3680,0
3650,0
3660,0
3645,0
3645,0
3650,0
3665,0
3660,0
3670,0
3690,0
3675,0
3690,0
3670,0
3655,0
3660,0
3650,0
3650,0
3650,0
3655,0
3655,0
3665,0
3670,0
3675,0
3655,0
3675,0
3665,0
3670,0
3685,0
3685,0
3645,0
3675,0
3680,0
3665,0
3650,0
3660,0
3655,0
3685,0
3660,0
3690,0
3650,0
3650,0
3660,0
3685,0
3655,0
3655,0
3690,0
3675,0
3645,0
3650,0
3650,0
3670,0
3655,0
3685,0
3665,0
3645,0
3685,0
3645,0
3670,0
3660,0
3670,0
3665,0
3685,0
3660,0
3655,0
3635,0
3645,0
3695,0
3650,0
3640,0
3660,0
3645,0
3655,0
3665,0
3650,0
3655,0
3655,0
3655,0
3680,0
3675,0
3655,0
3680,0
3670,0
3665,0
3680,0
3680,0
3645,0
3670,0
3650,0
3700,0
3655,0
3665,0
3670,0
3640,0
3645,0
3690,0
3655,0
3670,0
3685,0
3690,0
3670,0
3655,0
3680,0
3675,0
3655,0
3650,0
3640,0
3670,0
3650,0
3655,0
3675,0
3660,0
3645,0
3675,0
3675,0
3670,0
3665,0
3650,0
3665,0
3660,0
3670,0
3645,0
3685,0
3670,0
3640,0
3675,0
3655,0
3665,0
3655,0
3695,0
3650,0
3645,0
3655,0
3675,0
3670,0
3660,0
3665,0
3665,0
3660,0
3635,0
3675,0
3640,0
3660,0
3645,0
3665,0
3650,0
3640,0
3675,0
3655,0
3650,0
3685,0
3650,0
3655,0
3670,0
3650,0
3650,0
3655,0
3685,0
3655,0
3655,0
3680,0
3660,0
3650,0
3660,0
3660,0
3655,0
3680,0
3650,0
3670,0
3700,0
3650,0
3660,0
3635,0
3660,0
3665,0
3675,0
3645,0
3660,0
3680,0
3670,0
3665,0
3645,0
3660,0
3685,0
3680,0
3645,0
3660,0
3645,0
3650,0
3660,0
3695,0
3650,0
3660,0
3655,0
3635,0
3680,0
3650,0
3665,0
3640,0
3665,0
3680,0
3665,0
3660,0
3640,0
3650,0
3650,0
3695,0
3675,0
3665,0
3680,0
3700,0
3650,0
3665,0
3655,0
3675,0
3670,0
3645,0
3670,0
3670,0
3665,0
3660,0
3665,0
3680,0
3675,0
3665,0
3655,0
3635,0
3660,0
3685,0
3665,0
3645,0
3650,0
3660,0
3675,0
3665,0
3675,0
3695,0
3670,0
3675,0
3650,0
3670,0
3695,0
3685,0
3680,0
3670,0
3660,0
3675,0
3665,0
3660,0
3645,0
3660,0
3655,0
3660,0
3660,0
3680,0
3650,0
3655,0
3670,0
3675,0
